날짜,시가,고가,저가,종가,엔상1,엔상2,엔상3,엔상4,엔상5,엔하1,엔하2,엔하3,엔하4,엔하5,피4,피5,V1,V2
2024/09/02,74500,74700,73500,74400,76447.0588235294,78567.7731092437,81388.487394958,83859.2016806723,86329.9159663866,61000,74326.3445378151,71505.6302521009,69034.9159663866,66564.2016806723,75427.5,76395.1923076923,77985.8205146457,77407.6433086699
2024/08/30,74400,75000,74100,74300,76464.7058823529,78725.4201680672,81461.1344537815,83959.3487394958,86457.5630252101,60800,74203.9915966387,71468.2773109244,68970.0630252101,66471.8487394958,75841.25,76704.3269230769,78288.335773039,77714.2309257256
2024/08/29,73600,74700,73500,74000,76358.8235294118,78751.6806722689,81407.3949579832,83931.6806722689,86455.9663865546,59300,73965.9663865546,71310.2521008403,68785.9663865546,66261.6806722689,76468.75,77037.9807692308,78288.3598365846,77785.8903542064
2024/08/28,75800,76400,75400,76400,76205.8823529412,78705.8823529412,81300.1680672269,83847.3109243698,86394.4537815126,58900,73705.8823529412,71111.5966386555,68564.4537815126,66017.3109243697,77167.5,77333.6538461538,77886.5064182049,77601.2712813282
2024/08/27,75700,76500,75600,75800,76394.1176470588,79007.6890756303,81532.6890756303,84101.974789916,86671.2605042017,60300,73780.5462184874,71255.5462184874,68686.2605042017,66116.974789916,77595,77455.7692307692,77769.623272064,77488.3178345547
2024/08/26,78100,78200,76000,76100,76823.5294117647,79539.243697479,81986.3865546218,84567.8151260504,87149.243697479,61000,74107.8151260504,71660.6722689076,69079.243697479,66497.8151260504,77992.5,77500.9615384615,77435.9515530467,77284.9652092227
2024/08/23,77700,78400,77500,77700,77282.3529411765,80082.3529411765,82449.4957983193,85033.0672268908,87616.6386554622,60600,74482.3529411765,72115.2100840336,69531.6386554622,66948.0672268908,78212.5,77362.5,76829.1382470532,76868.7925124971
2024/08/22,78700,78900,77800,78300,77476.4705882353,80308.6134453782,82602.1848739496,85165.0420168067,87727.8991596639,61300,74644.3277310925,72350.756302521,69787.8991596639,67225.0420168067,78325,76982.6923076923,76544.5410829064,76647.8452257823
2024/08/21,77900,78600,77800,78300,77647.0588235294,80496.3445378151,82716.3445378151,85250.987394958,87785.6302521009,61500,74797.7731092437,72577.7731092437,70043.1302521009,67508.487394958,77990,76807.6923076923,77027.1282637386,77133.2110135474
2024/08/20,79500,79800,78700,78900,77800,80650,82805.7142857143,85308.5714285714,87811.4285714286,64200,74950,72794.2857142857,70291.4285714286,67788.5714285714,77463.75,76686.0576923077,77826.0567683382,77928.1618511289
2024/08/19,80100,80100,78000,78300,77888.2352941177,80708.9495798319,82813.9495798319,85276.8067226891,87739.6638655462,64700,75067.5210084034,72962.5210084034,70499.6638655462,68036.8067226891,76861.25,76615.8653846154,78756.0170889097,78742.6524975194
2024/08/16,79400,80200,78700,80200,78105.8823529412,80841.5966386555,82945.1680672269,85364.8109243698,87784.4537815126,62200,75370.1680672269,73266.5966386555,70846.9537815126,68427.3109243697,76138.75,76357.2115384615,79515.1010394733,79400.7782342155
2024/08/14,77400,77800,77000,77200,78323.5294117647,80979.243697479,83069.9579831933,85443.1722689076,87816.3865546218,63200,75667.8151260504,73577.1008403361,71203.8865546218,68830.6722689076,74908.75,75845.6730769231,81134.5008211021,80536.3613753477
2024/08/13,76500,76600,75500,76100,78664.7058823529,81258.9915966387,83318.9915966387,85646.1344537815,87973.2773109244,62600,76070.4201680672,74010.4201680672,71683.2773109244,69356.1344537815,74808.75,76137.9807692308,82321.3292727149,81426.3556599043
2024/08/12,75200,75900,74800,75500,79152.9411764706,81677.9411764706,83710.0840336134,85988.6554621849,88267.2268907563,63000,76627.9411764706,74595.7983193277,72317.2268907563,70038.6554621849,74886.25,76740.8653846154,83324.2466110899,82167.7276736651
2024/08/09,75700,75800,74200,74700,79823.5294117647,82270.6722689076,84278.5294117647,86506.0294117647,88733.5294117647,63100,77376.3865546218,75368.5294117647,73141.0294117647,70913.5294117647,75001.25,77515.8653846154,84354.7101689584,82936.8634915775
2024/08/08,73200,73900,72500,73400,80529.4117647059,82896.5546218487,84867.9831932773,87037.268907563,89206.5546218487,64400,78162.268907563,76190.8403361345,74021.5546218487,71852.268907563,75885,78263.4615384615,85424.9722828947,83801.2892837056
2024/08/07,73000,76000,72800,74700,81370.5882352941,83664.1596638656,85578.4453781513,87682.3739495798,89786.3025210084,66300,79077.0168067227,77162.731092437,75058.8025210084,72954.8739495798,77342.5,79120.1923076923,86068.14789131,84436.2249122226
2024/08/06,74900,75300,72300,72500,82076.4705882353,84296.4705882353,86145.756302521,88180.3991596639,90215.0420168067,64900,79856.4705882353,78007.1848739496,75972.5420168067,73937.8991596639,78650,79880.7692307692,86852.6207661507,85125.6047371649
2024/08/05,76700,76900,70200,71400,82776.4705882353,84932.1848739496,86710.756302521,88677.8991596639,90645.0420168067,66200,80620.756302521,78842.1848739496,76875.0420168067,74907.8991596639,79993.75,80928.3653846154,86751.6313946521,85368.7871974264
2024/08/02,81000,81400,79500,79600,83729.4117647059,85834.4117647059,87555.1260504202,89467.9831932773,91380.8403361345,67500,81624.4117647059,79903.6974789916,77990.8403361345,76077.9831932773,81636.25,82179.3269230769,85618.2806013162,85136.3074594395
2024/08/01,86000,86100,83100,83100,84211.7647058824,86315.3361344538,87989.6218487395,89878.5504201681,91767.4789915966,68900,82108.1932773109,80433.9075630252,78544.9789915966,76656.0504201681,82035,82759.6153846154,85519.1239888976,85287.1729557047
2024/07/31,81200,83900,80900,83900,84488.2352941177,86578.9495798319,88214.6638655462,90077.8781512605,91941.0924369748,69000,82397.5210084034,80761.8067226891,78898.5924369748,77035.3781512605,81758.75,82891.8269230769,85744.3354607075,85385.919037144
2024/07/30,80400,81000,80000,81000,84694.1176470588,86754.1176470588,88358.4033613445,90190.5462184874,92022.6890756303,70000,82634.1176470588,81029.8319327731,79197.6890756303,77365.5462184874,81600,82942.3076923077,86438.9700143002,85755.7738595518
2024/07/29,81600,82000,81100,81200,85052.9411764706,87085.0840336134,88670.0840336134,90478.6554621849,92287.2268907563,72500,83020.7983193277,81435.7983193277,79627.2268907563,77818.6554621849,82258.75,83564.9038461538,86732.4351285661,86021.1407904731
2024/07/26,80700,81300,80400,80900,85252.9411764706,87260.7983193277,88830.7983193277,90619.7268907563,92408.6554621849,74400,83245.0840336134,81675.0840336134,79886.1554621849,78097.2268907563,82782.5,84162.5,86875.1758691181,86140.6509050131
2024/07/25,80400,81000,80100,80400,85305.8823529412,87277.3109243697,88843.7394957983,90612.6680672269,92381.5966386555,74300,83334.4537815126,81768.025210084,79999.0966386555,78230.1680672269,83557.5,84852.8846153846,86837.031609761,86173.0634638104
2024/07/24,82900,83300,81900,82000,85388.2352941177,87302.5210084034,88884.6638655462,90632.8781512605,92381.0924369748,74000,83473.9495798319,81891.8067226891,80143.5924369748,78395.3781512605,84601.25,85515.8653846154,86404.0304076022,86002.2007055846
2024/07/23,84200,84700,83400,83900,85376.4705882353,87225.756302521,88830.0420168067,90556.8277310925,92283.6134453782,76400,83527.1848739496,81922.8991596639,80196.1134453782,78469.3277310925,85221.25,85862.0192307692,85869.5059534778,85693.2376701776
2024/07/22,84400,84900,82600,83000,85235.2941176471,87013.8655462185,88648.1512605042,90354.5798319328,92061.0084033614,75800,83456.7226890756,81822.4369747899,80116.0084033614,78409.5798319328,85832.5,86120.1923076923,85342.0037726085,85258.4903290053
2024/07/19,85600,86100,84100,84400,85152.9411764706,86873.6554621849,88524.3697478992,90210.0840336134,91895.7983193277,76100,83432.2268907563,81781.512605042,80095.7983193277,78410.0840336134,86502.5,86374.0384615385,84212.9083683614,84448.6753478617
2024/07/18,83800,86900,83800,86900,84970.5882352941,86644.8739495798,88319.8739495798,89994.5168067227,91669.1596638656,77700,83296.3025210084,81621.3025210084,79946.6596638656,78272.0168067227,86715,86486.5384615385,83204.6377786622,83746.1649169685
2024/07/17,87100,88000,86400,86700,84611.7647058824,86247.4789915966,87950.3361344538,89619.6218487395,91288.9075630252,78300,82976.0504201681,81273.1932773109,79603.9075630252,77934.6218487395,86816.25,86321.6346153846,82756.8674811332,83371.6809691579
2024/07/16,86900,88000,86700,87700,84252.9411764706,85857.2268907563,87600.0840336134,89273.6554621849,90947.2268907563,78300,82648.6554621849,80905.7983193277,79232.2268907563,77558.6554621849,86951.25,86146.6346153846,81999.8298460943,82724.9933221242
2024/07/15,84700,87300,84100,86700,83800,85385,87161.4285714286,88842.1428571429,90522.8571428571,78900,82215,80438.5714285714,78757.8571428571,77077.1428571429,86767.5,85718.2692307692,81528.2622103438,82219.4412090468
2024/07/12,85900,86100,84100,84400,83500,85070,86872.1428571429,88558.2142857143,90244.2857142857,78300,81930,80127.8571428571,78441.7857142857,76755.7142857143,86531.25,85204.3269230769,81043.2745398489,81784.0491200045
2024/07/11,88500,88800,86700,87600,83311.7647058824,84878.1932773109,86723.9075630252,88429.9789915966,90136.0504201681,80200,81745.3361344538,79899.6218487395,78193.5504201681,76487.4789915966,86638.75,84903.3653846154,79826.08754753,80975.2565135483
2024/07/10,87600,88000,87100,87800,82852.9411764706,84435.0840336134,86325.0840336134,88061.1554621849,89797.2268907563,77200,81270.7983193277,79380.7983193277,77644.7268907563,75908.6554621849,85976.25,84271.6346153846,79099.7237446345,80334.4854720776
2024/07/09,87800,88200,86900,87800,82282.3529411765,83886.6386554622,85814.4957983193,87580.5672268908,89346.6386554622,76100,80678.0672268908,78750.2100840336,76984.1386554622,75218.0672268908,84982.5,83577.8846153846,78559.4019002999,79807.7208162827
2024/07/08,87900,88600,86900,87400,81800,83434.2857142857,85387.8571428571,87181.7857142857,88975.7142857143,75500,80165.7142857143,78212.1428571429,76418.2142857143,74624.2857142857,83995,82951.9230769231,78387.4729576467,79555.4903772422
2024/07/05,85600,87100,85200,87100,81282.3529411765,82933.0672268908,84915.2100840336,86731.6386554622,88548.0672268908,74700,79631.6386554622,77649.4957983193,75833.0672268908,74016.6386554622,83053.75,82332.2115384615,78452.2692760214,79449.0909586395
2024/07/04,82900,84700,82400,84600,80658.8235294118,82333.8235294118,84333.8235294118,86171.3235294118,88008.8235294118,73400,78983.8235294118,76983.8235294118,75146.3235294118,73308.8235294118,82100,81657.6923076923,78796.9294813325,79461.0901506885
2024/07/03,82300,82300,81000,81800,80105.8823529412,81808.7394957983,83830.1680672269,85692.3109243697,87554.4537815126,74700,78403.025210084,76381.5966386555,74519.4537815126,72657.3109243698,81550,81157.6923076923,78843.0703002425,79286.3941406102
2024/07/02,82500,82600,81500,81800,79747.0588235294,81489.9159663866,83524.2016806723,85412.7731092437,87301.3445378151,72500,78004.2016806723,75969.9159663866,74081.3445378151,72192.7731092437,81387.5,80960.5769230769,78505.8352380375,78992.4176409785
2024/07/01,81500,82100,81300,81800,79482.3529411765,81258.781512605,83301.6386554622,85211.281512605,87120.9243697479,71400,77705.9243697479,75663.0672268908,73753.4243697479,71843.7815126051,81275,80825,78010.2101682275,78531.9465220932
2024/06/28,81900,81900,80800,81500,79223.5294117647,81025.6722689076,83074.9579831933,85000.6722689076,86926.3865546218,79600,77421.3865546218,75372.1008403361,73446.3865546218,71520.6722689076,81117.5,80583.6538461538,77442.1845774141,77981.9623159093
2024/06/27,81300,81600,80500,81600,78858.8235294118,80704.5378151261,82748.8235294118,84693.8235294118,86638.8235294118,83100,77013.1092436975,74968.8235294118,73023.8235294118,71078.8235294118,80861.25,80235.0961538462,76919.613652291,77495.9823356798
2024/06/26,80100,81400,79900,81300,78511.7647058824,80401.7647058824,82436.7647058824,84399.2647058824,86361.7647058824,83900,76621.7647058824,74586.7647058824,72624.2647058824,70661.7647058824,80642.5,79789.4230769231,76618.6378952965,77194.3433419668
2024/06/25,80600,81800,80100,80800,78052.9411764706,79980.7983193277,81995.0840336134,83966.1554621849,85937.2268907563,81000,76125.0840336134,74110.7983193277,72139.7268907563,70168.6554621849,80526.25,79529.3269230769,76452.9606070604,77029.529935584
2024/06/24,79700,80900,79500,80600,77623.5294117647,79577.1008403361,81587.8151260504,83569.9579831933,85552.1008403361,81200,75669.9579831933,73659.243697479,71677.1008403361,69694.9579831933,80288.75,79261.0576923077,76166.9130447779,76780.2800558347
2024/06/21,80700,80800,80000,80000,77305.8823529412,79288.025210084,81276.5966386555,83261.9537815126,85247.3109243697,80900,75323.7394957983,73335.1680672269,71349.8109243698,69364.4537815126,79782.5,78800.9615384615,75893.4372631542,76553.4196343891
2024/06/20,81500,82200,81200,81600,77164.7058823529,79164.7058823529,81121.8487394958,83100.4201680672,85078.9915966387,80400,75164.7058823529,73207.5630252101,71228.9915966387,69250.4201680672,79442.5,78335.5769230769,75456.7618579482,76243.3225785587
2024/06/19,81100,82500,80500,81200,76905.8823529412,78927.3109243697,80851.5966386555,82824.4537815126,84797.3109243697,82000,74884.4537815126,72960.1680672269,70987.3109243698,69014.4537815126,78773.75,77655.2884615385,75394.841470835,76070.7009094686
2024/06/18,78700,80200,78600,79800,76594.1176470588,78628.4033613445,80523.4033613445,82488.0462184874,84452.6890756303,83900,74559.8319327731,72664.8319327731,70700.1890756303,68735.5462184874,78060,77115.3846153846,75499.9264307634,75992.4036727178
2024/06/17,79200,79500,78000,78100,76505.8823529412,78548.7394957983,80422.3109243697,82380.525210084,84338.7394957983,83000,74463.025210084,72589.4537815126,70631.2394957983,68673.025210084,77450,76788.4615384615,75735.899239529,76099.7512004653
2024/06/14,79700,80500,79000,79600,76482.3529411765,78531.6386554622,80392.3529411765,82347.3529411765,84302.3529411765,84400,74433.0672268908,72572.3529411765,70617.3529411765,68662.3529411765,77035,76594.2307692308,75793.3921547465,76185.1622104899
2024/06/13,78400,79000,77800,78600,76411.7647058824,78456.0504201681,80308.9075630252,82257.4789915966,84206.0504201681,86900,74367.4789915966,72514.6218487395,70566.0504201681,68617.4789915966,76561.25,76258.1730769231,76258.1849756719,76416.1641926824
2024/06/12,75300,77100,75200,76500,76429.4117647059,78464.4117647059,80302.268907563,82238.6974789916,84175.1260504202,86700,74394.4117647059,72556.5546218487,70620.1260504202,68683.6974789916,76122.5,75835.5769230769,76796.0845621861,76698.4315433299
2024/06/11,75900,76000,75100,75200,76482.3529411765,78496.6386554622,80345.9243697479,82277.7100840336,84209.4957983193,87700,74468.0672268908,72618.7815126051,70686.9957983193,68755.2100840336,75815,75717.3076923077,77278.5053753492,77091.6336952976
2024/06/10,76100,76600,75600,75700,76658.8235294118,78669.5378151261,80523.8235294118,82456.3235294118,84388.8235294118,86700,74648.1092436975,72793.8235294118,70861.3235294118,68928.8235294118,75865,75813.4615384615,77432.8250715515,77322.0600410787
2024/06/07,78400,78600,77100,77300,76811.7647058824,78800.3361344538,80676.0504201681,82608.1932773109,84540.3361344538,84400,74823.1932773109,72947.4789915966,71015.3361344538,69083.1932773109,75763.75,76036.0576923077,77691.5686591076,77639.8873512706
2024/06/05,78000,78000,76800,77400,76876.4705882353,78833.6134453782,80740.756302521,82672.8991596639,84605.0420168067,87600,74919.3277310925,73012.1848739496,71080.0420168067,69147.8991596639,75377.5,76091.3461538462,78279.010442468,78068.3657582301
2024/06/04,74900,76100,74900,75300,76982.3529411765,78906.6386554622,80859.4957983193,82798.0672268908,84736.6386554622,87800,75058.0672268908,73105.2100840336,71166.6386554622,69228.0672268908,75063.75,75997.5961538462,78903.5552750761,78415.6117391564
2024/06/03,74400,76400,74200,75700,77241.1764705882,79136.1764705882,81126.1764705882,83068.6764705882,85011.1764705882,87800,75346.1764705882,73356.1764705882,71413.6764705882,69471.1764705882,75481.25,76296.6346153846,79265.7902605017,78683.2356954655
2024/05/31,74500,74700,73500,73500,77570.5882352941,79444.1596638656,81467.0168067227,83415.231092437,85363.4453781513,87400,75697.0168067227,73674.1596638656,71725.9453781513,69777.731092437,75756.25,76521.6346153846,79721.3491115409,78955.1047926371
2024/05/30,74800,75200,73500,73500,78029.4117647059,79890.1260504202,81947.9831932773,83907.268907563,85866.5546218487,87100,76168.6974789916,74110.8403361345,72151.5546218487,70192.268907563,76302.5,77016.3461538462,79559.0172633222,78901.8362350587
2024/05/29,77700,78200,75200,75200,78270.5882352941,80123.4453781513,82203.4453781513,84169.8739495798,86136.3025210084,84600,76417.731092437,74337.731092437,72371.3025210084,70404.8739495798,77120,77573.0769230769,79203.6435988375,78792.0884148832
2024/05/28,76500,78000,76200,77600,78435.2941176471,80273.1512605042,82382.4369747899,84356.0084033614,86329.5798319328,81800,76597.4369747899,74488.1512605042,72514.5798319328,70541.0084033614,77507.5,77883.6538461538,78897.5563794371,78666.8093550201
2024/05/27,75300,78200,74000,77200,78429.4117647059,80278.6974789916,82405.1260504202,84392.9831932773,86380.8403361345,81800,76580.1260504202,74453.6974789916,72465.8403361345,70477.9831932773,77625,78063.4615384615,79267.353690433,78972.2498639078
2024/05/24,76800,77000,75700,75900,78400,80254.2857142857,82384.2857142857,84376.4285714286,86368.5714285714,81800,76545.7142857143,74415.7142857143,72423.5714285714,70431.4285714286,77863.75,78289.9038461538,79458.7022507962,79142.232672792
2024/05/23,77700,79100,77100,78300,78447.0588235294,80322.7731092437,82446.3445378151,84445.987394958,86445.6302521009,81500,76571.3445378151,74447.7731092437,72448.1302521009,70448.487394958,78170,78511.5384615385,78944.9473605561,78834.1268489639
2024/05/22,78100,78700,77300,77700,78329.4117647059,80236.5546218487,82365.1260504202,84382.9831932773,86400.8403361345,81600,76422.268907563,74293.6974789916,72275.8403361345,70257.9831932773,78216.25,78556.25,78915.3044454618,78773.6048427235
2024/05/21,78500,79000,78200,78400,78382.3529411765,80335.2100840336,82446.6386554622,84478.781512605,86510.9243697479,81300,76429.4957983193,74318.0672268908,72285.9243697479,70253.7815126051,78401.25,78673.5576923077,78744.0710194069,78660.1413073909
2024/05/20,78100,79100,77900,78900,78211.7647058824,80201.7647058824,82293.1932773109,84333.9075630252,86374.6218487395,80800,76221.7647058824,74130.3361344538,72089.6218487395,70048.9075630252,78582.5,78789.4230769231,78638.1122648158,78545.6073375654
2024/05/17,78600,78800,77200,77400,78047.0588235294,80069.9159663866,82139.9159663866,84186.3445378151,86232.7731092437,80600,76024.2016806723,73954.2016806723,71907.7731092437,69861.3445378151,78762.5,78854.8076923077,78756.58916783,78573.4530245233
2024/05/16,80200,80300,78100,78200,78058.8235294118,80116.6806722689,82150.9663865546,84197.0378151261,86243.1092436975,80000,76000.9663865546,73966.6806722689,71920.6092436975,69874.5378151261,79005,78825,78528.9977409545,78452.518314825
2024/05/14,78600,78800,77900,78300,78141.1764705882,80221.1764705882,82214.0336134454,84250.462184874,86286.8907563025,81600,76061.1764705882,74068.3193277311,72031.8907563025,69995.462184874,79302.5,78827.8846153846,78535.9637690217,78519.1735501297
2024/05/13,79400,79900,77600,78400,78176.4705882353,80285.756302521,82232.8991596639,84261.1134453782,86289.3277310925,81200,76067.1848739496,74120.0420168067,72091.8277310925,70063.6134453782,79552.5,78670.1923076923,78390.7676347982,78463.1660468129
2024/05/10,80400,81100,78900,79200,78270.5882352941,80397.0168067227,82302.0168067227,84317.731092437,86333.4453781513,79800,76144.1596638656,74239.1596638656,72223.4453781513,70207.731092437,79366.25,78475.4807692308,78183.1058955793,78388.8845440128
2024/05/09,81100,81500,79700,79700,78447.0588235294,80577.0588235294,82447.7731092437,84448.1302521009,86448.487394958,78100,76317.0588235294,74446.3445378151,72445.987394958,70445.6302521009,79090,78257.6923076923,78189.9215683243,78478.6340764545
2024/05/08,80800,81400,80500,81300,78682.3529411765,80805.9243697479,82673.781512605,84669.4957983193,86665.2100840336,79600,76558.781512605,74690.9243697479,72695.2100840336,70699.4957983193,78657.5,78041.3461538462,78397.0795521455,78723.5336057342
2024/05/07,79600,81300,79400,81300,78847.0588235294,80975.6302521009,82827.0588235294,84817.0588235294,86807.0588235294,78600,76718.487394958,74867.0588235294,72877.0588235294,70887.0588235294,78028.75,77780.2884615385,79208.8158324372,79307.4464194458
2024/05/03,79000,79000,77500,77600,78982.3529411765,81093.781512605,82931.6386554622,84906.281512605,86880.9243697479,76500,76870.9243697479,75033.0672268908,73058.4243697479,71083.7815126051,77206.25,77367.7884615385,80386.906189367,80078.6264942764
2024/05/02,77600,78600,77300,78000,79388.2352941177,81479.6638655462,83319.6638655462,85285.3781512605,87251.0924369748,75200,77296.8067226891,75456.8067226891,73491.0924369748,71525.3781512605,76982.5,77450.9615384615,81029.5548658545,80651.5388183479
2024/04/30,77000,78500,76600,77500,79770.5882352941,81840.5882352941,83678.4453781513,85632.3739495798,87586.3025210084,75700,77700.5882352941,75862.731092437,73908.8025210084,71954.8739495798,77017.5,77645.1923076923,81894.771969718,81359.551976109
2024/04/29,77400,77600,76200,76700,80229.4117647059,82263.6974789916,84091.5546218487,86022.6260504202,87953.6974789916,77300,78195.1260504202,76367.268907563,74436.1974789916,72505.1260504202,76948.75,78030.2884615385,82666.4760802479,81984.0841804269
2024/04/26,77800,77900,76500,76700,80664.7058823529,82657.5630252101,84482.5630252101,86391.4915966387,88300.4201680672,77400,78671.8487394958,76846.8487394958,74937.9201680672,73028.9915966387,77026.25,78433.1730769231,83184.8351572322,82435.0917465254
2024/04/25,77300,77500,76300,76300,81152.9411764706,83100.0840336134,84920.7983193277,86804.7268907563,88688.6554621849,75300,79205.7983193277,77385.0840336134,75501.1554621849,73617.2268907563,77322.5,78939.4230769231,83664.7160469763,82859.5861097782
2024/04/24,77500,78800,77200,78600,81488.2352941177,83393.2352941177,85202.5210084034,87059.6638655462,88916.8067226891,75700,79583.2352941177,77773.9495798319,75916.8067226891,74059.6638655462,78021.25,79623.5576923077,83892.3805533399,83124.085022882
2024/04/23,76400,76800,75500,75500,81711.7647058824,83582.4789915966,85381.0504201681,87215.6932773109,89050.3361344538,73500,79841.0504201681,78042.4789915966,76207.8361344538,74373.1932773109,78370,80200,84627.831092573,83604.6870681152
2024/04/22,77400,77500,75100,76100,82023.5294117647,83891.3865546218,85654.243697479,87469.6008403361,89284.9579831933,73500,80155.6722689076,78392.8151260504,76577.4579831933,74762.1008403361,79357.5,81068.2692307692,84471.576116507,83604.3758962543
2024/04/19,78300,78700,76300,77600,82241.1764705882,84092.6050420168,85815.462184874,87602.6050420168,89389.7478991597,75200,80389.7478991597,78666.8907563025,76879.7478991597,75092.6050420168,80436.25,81879.3269230769,84145.4285528768,83523.3966750038
2024/04/18,78800,80100,78300,79600,82376.4705882353,84214.3277310925,85899.3277310925,87660.756302521,89422.1848739496,77600,80538.6134453782,78853.6134453782,77092.1848739496,75330.756302521,81477.5,82479.8076923077,83533.1868779972,83142.0355891117
2024/04/17,80700,80800,78900,78900,82294.1176470588,84134.1176470588,85769.8319327731,87507.6890756303,89245.5462184874,77200,80454.1176470588,78818.4033613445,77080.5462184874,75342.6890756303,82233.75,82893.75,82918.2679644466,82630.4203136962
2024/04/16,81200,81300,79400,80000,82294.1176470588,84131.974789916,85699.1176470588,87401.6176470588,89104.1176470588,75900,80456.2605042017,78889.1176470588,77186.6176470588,75484.1176470588,83103.75,83366.8269230769,81699.0393876885,81732.6270745705
2024/04/15,82900,83200,81200,82200,82252.9411764706,84080.7983193277,,,,78300,80425.0840336134,,,,83810,83615.3846153846,80380.8832709186,80790.850491417
2024/04/12,84700,84900,83200,83700,81941.1764705882,83766.1764705882,,,,77700,80116.1764705882,,,,84215,83701.9230769231,79370.5332789511,80038.3340815701
2024/04/11,83200,84700,82500,84100,81300,83120.7142857143,,,,78400,79479.2857142857,,,,84268.75,83384.1346153846,78449.6844316374,79263.0439360825
2024/04/09,84500,84900,83100,83600,80635.2941176471,82444.5798319328,,,,78900,78826.0084033614,,,,84162.5,83077.8846153846,77662.4165387655,78596.0571460358
2024/04/08,85200,86000,84500,84500,79970.5882352941,81769.1596638656,,,,77400,78172.0168067227,,,,84127.5,82737.5,76675.7216839272,77825.3841705358
2024/04/05,84500,85000,83800,84500,79370.5882352941,81133.4453781513,,,,78200,77607.731092437,,,,83583.75,82151.4423076923,75663.6629499912,76945.5585182244
2024/04/04,85200,85500,84300,85300,78758.8235294118,80481.6806722689,,,,78300,77035.9663865546,,,,83086.25,81413.9423076923,74533.6669011847,75940.145731575
2024/04/03,84300,85000,83500,84100,78052.9411764706,79737.9411764706,,,,78400,76367.9411764706,,,,82192.5,80489.4230769231,73815.4609870564,75189.420623689
2024/04/02,82900,85000,82900,85000,77364.7058823529,79000.4201680672,,,,79200,75728.9915966387,,,,81437.5,79710.5769230769,73092.2783186525,74494.832729823
2024/04/01,83200,83300,82000,82000,76676.4705882353,78243.6134453782,,,,79700,75109.3277310925,,,,80571.25,78942.7884615385,73089.2659139457,74274.9816462933
2024/03/29,81200,82500,80900,82400,76100,,,,,81300,,,,,79872.5,78320.1923076923,72540.1964152256,73747.6348152709
2024/03/28,79400,81000,79200,80800,75541.1764705882,,,,,81300,,,,,78922.5,77370.1923076923,72372.6649697924,73450.8315049716
2024/03/27,79200,80000,79200,79800,75123.5294117647,,,,,77600,,,,,78272.5,76547.1153846154,72106.2383106799,73134.9985377451
2024/03/26,79700,80100,79200,79900,74835.2941176471,,,,,78000,,,,,77513.75,75828.3653846154,,
2024/03/25,79600,79800,77800,78200,74452.9411764706,,,,,77500,,,,,76453.75,75182.2115384615,,
2024/03/22,79600,79900,77800,78900,74158.8235294118,,,,,76700,,,,,75657.5,74722.1153846154,,
2024/03/21,79200,79300,77700,79300,73805.8823529412,,,,,76700,,,,,74647.5,74172.1153846154,,
2024/03/20,73700,77200,73400,76900,,,,,,76300,,,,,73716.25,73571.6346153846,,
2024/03/19,72300,73000,71700,72800,,,,,,78600,,,,,73211.25,73212.0192307692,,
2024/03/18,72600,73000,72500,72800,,,,,,75500,,,,,73223.75,73189.9038461538,,
2024/03/15,73400,73700,72300,72300,,,,,,76100,,,,,73190,73200,,
2024/03/14,74400,74500,73600,74300,,,,,,77600,,,,,73377.5,,,
2024/03/13,73700,74100,73500,74100,,,,,,79600,,,,,73205,,,
2024/03/12,72600,73500,72100,73300,,,,,,78900,,,,,73041.25,,,
2024/03/11,72900,73100,72300,72400,,,,,,80000,,,,,73075,,,
2024/03/08,72800,73400,72600,73300,,,,,,82200,,,,,73356.25,,,
2024/03/07,73100,73300,72200,72200,,,,,,83700,,,,,,,,
2024/03/06,73200,73500,72700,72900,,,,,,84100,,,,,,,,
2024/03/05,74600,74800,73700,73700,,,,,,83600,,,,,,,,
2024/03/04,74300,75000,74000,74900,,,,,,84500,,,,,,,,
2024/02/29,72600,73400,72000,73400,,,,,,84500,,,,,,,,
2024/02/28,72900,73900,72800,73200,,,,,,85300,,,,,,,,
2024/02/27,73100,73400,72700,72900,,,,,,84100,,,,,,,,
